, -0.9003605607701344
drabli,1.8574136723249492
inhal,-1.9889350897090983
attent,0.8155873839123173
dictatormadman,-1.8270552607463237
part,3.7100880887125585
unlik,-1.036403821904184
keep'emguess,3.434911679178248
[kim],-1.6609508820901941
ink,-0.47769838772972956
thunderstorm,-2.0568964343847234
train,2.074626538976654
injur,-2.0878098634758513
meter,-1.0858319248534334
alex,-1.8369994606704303
shockwav,0.5570939133210546
hanki,2.477088366380161
hackandslash,10.144563177155092
hammili,-1.5642247802437765
prowildlif,7.360066841641947
yawn,1.5881216127580537
digniti,-1.8727556661889133
hiddenagenda,1.2367723076180261
duma,1.4988759898776929
nubil,-0.2422987594372856
godfath,6.803983934458773
ether,0.35871960232209743
supercool,4.78172562369927
eastwood',-0.41020440771215433
clichebound,-0.9658731159751801
wilson',2.072775323860554
snipes',-0.16288035305072193
similarli,3.866577196465456
grandiosa,1.943525594467069
tackl,2.603595455738461
toughest,2.3026631577933894
scrap,4.5286164822638035
avoid,0.3236203270105808
greene',3.5117153490314696
kline,3.0020149931869704
bedroom,-0.08676896720387507
impress,5.984201407337591
ghetto,2.4934615179254562
chelsea,-10.362371132252715
chapter,-6.2136439634879554
'significant',-4.518276567973076
empower,-4.851772426134225
belt,-0.7463266055920244
fright,-0.0026937061528255497
fairi,-2.528431579950913
shirt,0.13196591064851856
unknow,3.9636683796472454
oftendeadli,-3.992850183707683
annex,-2.6548115861225776
homespun,1.8195019189626624
worn,-7.918757859792858
interspl,-0.23583426241593114
underwritten,1.1141975087314673
destine,0.0980576706111696
adams',3.772401862994759
focu,-7.7775360396261375
auteur',5.602121962475566
eighth,-2.1600278525581835
iwai',-2.4225741512708847
paranorm,-0.8653721029562688
dullard,-3.8343719674319137
shadyac',-1.164173114177861
misfit,-2.679811040876466
omin,3.3820666312145735
froth,2.74225328503734
[t]hose,-2.105004785522882
statecraft,2.133336270456166
babe,2.6427775526649784
chaykin,0.7210644890289841
'truth',1.224699457117536
captiv,8.583363509394543
oili,-0.7979782771128993
inexor,-2.0712823812536394
reenact,6.487494748228923
rampl,1.0584255286631459
punish,-2.3450850604345796
spare,9.597414201235647
futurist,-2.2986984486790463
breach,2.8209315190386177
perenni,-0.9612239668340591
selfmutil,-0.4942957913917288
parent,-0.7449192972479026
vibe,-1.2114571945235164
mediocridad,-1.156898223989924
materi,-3.2086030787311195
sandeman,0.3769473154973893
infomerci,-8.622659038523576
katz,0.07737374062874093
painless,-1.0669413894789306
mundan,-6.058422360166192
unstint,0.2792119026098589
crux,-0.1708400393545605
recurr,2.287435939682662
uh,1.5486465045895303
ponder,13.970256765411154
stomach,-3.4759122711264814
unwari,1.7657557562798685
anomali,1.8369122525311343
secretari,6.915575315015745
sander,2.0495980742878466
bien,4.479028338472105
shatner,-4.611950272607879
pluck,0.1495767476769735
frodo',1.6236183886771263
solac,2.0458278662436657
clonegag,-2.467533941917113
avon,-0.2581997306264129
name,-11.958463364426322
beyondlam,-2.0161222767302522
gaspinduc,-3.1061052599986807
gratingli,-0.9543391556516091
kapur,-3.373634349602835
savori,1.963641481258715
splatter,-4.764671183597124
innat,-1.9665132795885174
trickster,1.5694200454709486
retold,-0.703050169040915
pianist,6.6521545764724115
hace,-2.1138566941469494
trip,-2.8225847819221133
poof,-2.7641546065793197
timefram,3.2929282184402866
storytel,-0.4192387033003008
moot,-4.3879814604527665
vibrantli,0.21875449017650422
allfrench,2.614456677349248
defer,0.42815938702777784
ne,0.16120134494424143
beani,1.8774401660846889
switchblad,-1.2141542555307276
diplomat',2.133336270456166
orchard,-4.095584736203378
chatter,-0.3252621988284087
african,4.424623798388654
firebreath,-3.660144568100126
delicia,0.9041758040566508
[jeff's],0.3233564817416173
cellophanepop,-0.13759338880015132
penn',2.270224020973544
pray,5.625767173224663
bambi,-0.49620724158842866
wisdom,3.192284744044676
passiv,1.4885315433895832
wendigo,-1.1315981573598626
bewar,-3.500457547081357
cut,-0.021817168041249023
playedout,-0.12055005801872558
pretenti,-8.572676261048894
verdu,0.1210880977904912
balkan,-9.329693935298774
portug,0.18475486139244357
rote,-4.023714258422544
feelbad,-1.7816904632217678
choic,5.373076990719225
resurrect,-4.744392004067552
subsophomor,-1.126105224923233
eastern,0.913731849973243
centr,-5.306508989885843
piqu,-0.3141239068745236
atavist,0.16831889183143017
fair,3.9215797741583795
dominatrix,1.5501901817607273
sweetnatur,1.4536398639218302
prior,-0.9189641834621531
unrel,-6.778231878349946
pubesc,-3.66935274968115
led,1.6336723930682255
rorschach,-1.0655775771820957
unhappili,2.5834264844938404
thrillingli,1.800073110211317
lohman,3.0852276460975223
maudlin,-10.594889235343159
superior,6.6137698481225655
feral,4.04523670248363
drift,-2.0442345429208877
ocean,8.270069193536166
itali,0.6686765515282008
heartwrench,2.9875272186066453
can'tmiss,-0.2760101723711386
actor',-6.25097441642037
halftim,-0.8467690395820973
antifeminist,-0.5617241047983972
victor,-1.0080933056251702
ugli,1.9910133879737173
rate,-1.7924513217570006
rice,-9.086279502472088
therefor,-3.9509138373071155
showgirl,-3.8033502718727634
bod,-1.426280714315557
seesaw,3.452682174513853
lovebird,-2.1868311573038395
tarantino',-1.3309256422416875
reason,-5.470110439902091
juli,-3.7746986300509593
unless,-17.035617488103615
stun,1.582294850435216
sprawl,-0.786609407677792
excess,-0.4174510888144497
cower,-1.062207029114621
clyde,-1.0792763766142746
acknowledg,9.731918688803471
tireless,-5.701668235333281
eyeopen,6.294046330330883
rope,-0.6570116288800861
gourmet',0.9170233657532028
cyndi,1.9330251362095299
tenth,10.785603841280842
estrang,2.6643601170254696
tiempo,0.8417472377262737
sister,7.269997117676184
frustratingli,-2.1304550178411112
[woodi,-1.2607560409099916
libido,2.4717767210592747
underplay,1.231922654086303
pta,-0.609687408500308
agit,-1.4794529010467783
duvall',-1.946788848687048
impair,1.2878252724504327
lipgloss,-0.8932411010526085
bloodsh,0.7898769415274121
spout,-2.0194591867821603
fizz,-0.7972676042270312
culminando,0.9760835044232046
tenor,5.1511422082793
catech,-4.961937745043398
welcom,5.865478373014312
meati,-0.694304636502174
everyday,12.566797885546631
agon,-7.124336649228579
show],-1.5928454094084235
listless,-14.300572147402015
dickensian,-6.786806721787609
spacey',-1.7244330409213513
empathi,4.555690769978728
psychodrama,4.038940431326989
evelyn,-1.497159290711564
schizo,-1.0288327208766945
denizen,0.28612682732453937
leguizamo',0.09659366868821039
fiorentino,-0.18451166904818753
oftdescrib,-3.5508386421438476
destini,-1.3741139438014145
scrape,-6.130486104955027
shadyac,-4.039517226259604
hybrid,-2.1200441517277393
windtalk,-2.247157096965738
python',4.2700417521851435
jawdrop,0.33179114983609115
notsobig,-1.4337569076293044
stapl,-0.311320175781483
life',4.497048115371934
motorcycl,-0.826267906192251
bad',-0.13001106026084888
heartbreakingli,2.7515619578250408
spend,-2.9812638662590003
wage,-3.1721117612707403
diseas,1.021793133307124
pride,2.1389397716815832
niel,2.2079613135734184
singl,-3.40281862607929
'we,1.4647563705663353
strenuous,-1.5300203010489906
meanwhil,-3.182466127420074
zaza',1.1533751351150612
dissect,0.5213144060826473
extravaganza,2.672913287331521
lee',1.1417978845854577
ton,-0.4620105573435697
films',-4.6037666107519595
blasphem,-2.620772882856791
consign,2.193899922130929
whatsoev,-4.826987322805143
excruci,-4.07050592856427
moloni,1.015110489648475
protagonist',-1.9253742172865813
evapor,-2.2540694228411446
fundada,1.7107088809234992
forget,-1.246908520780601
accumul,-4.118189528545792
butterfli,1.7921249036432294
akasha,-1.3095602851193417
damon/bourn,-0.15772083406123405
frost,3.2119995109646964
stillcontemporari,-2.0691185547984987
freshsqueez,3.494718265303555
egraveyard,3.1994185204017893
dond,1.5580802214227432
fate,5.4462535347502286
alltoohuman,-2.6902123468179346
mimicri,-0.4000207048315271
desert,-1.0098436946919793
shawn,-1.7428372332955917
spiritu,-0.41249421676132403
ba,-1.8165843825397665
spirit',0.3445994402092386
crossingov,-0.36031730407640494
farther,1.3877379143183055
heav,0.2518652540648461
revigor,1.8793157735422366
lumpish,-1.5886318199167029
consequ,-6.719959628075806
screenwriter',-3.286958239605052
bride,8.035163365979384
deuc,-10.22119998597659
arthur,-2.9292238332028786
doeey,-1.7244522145099437
oscarcalib,2.4662948122270163
subtleti,-2.572684705296238
hurt,-6.210698962122135
search,-0.7754464590190361
pranc,1.7657350710290942
surfaceeffect,-0.1889585473930806
sleepdepriv,1.1249897546381171
ride,4.124848817977704
preconceiv,0.12319795927121394
urgent,1.5034072974323243
unbalanc,-2.3803136036886263
mock,-2.4632112555884995
oddbal,-2.0212262810203807
versu,1.8062285445005348
bind,4.2129692623497705
overachiev,-1.954641048370161
conspiratori,1.5355946453770595
kubrickmeetsspielberg,2.4487266421828706
stave,-1.5317489149063355
dissid,1.1998584042301728
trust,10.079585295898074
gate,0.6871903808314943
crash,2.8621301235819203
actuación,2.287435939682662
sear,2.693611042577458
bernstein',1.3001868589699557
mafia,4.07657178183975
cater,-2.287714181118216
transmogrif,-1.7451496914555915
marine/leg,-1.335264516294086
waltz,1.9399018141521225
remark,11.26543532696501
danang,8.622346527974447
child',7.696544133863545
setup,2.7772437216789365
pressurecook,4.390859055298418
proverbi,-1.2491395300982735
craftsmanship,-1.6831330264803022
[w]hile,-3.2886388872266488
laughoutloud,0.301312794106609
screwi,-0.3358971804409615
offkilt,2.064689317297614
oil,-2.704608630054098
clownish,-0.48759521062360534
excurs,1.3509472881759035
dialog,-2.7041325819499233
momento,3.220157314134005
meyjes',2.596499729972201
misbegotten,-0.7433510291315301
wartim,-1.3967708592282706
reopen,1.3237145588814643
reap,-4.5484046528275375
sort,-5.3935343402186815
spiritualuplift,-0.7169492604649625
[frei],-4.171792612374116
estava,0.32039627737252346
mess,-2.271939572053721
'open,-2.2641981502278417
upfront,3.2755363527068204
blobbi,0.9273388585236403
glumli,-1.9018885360191724
variabl,-1.7768442945040452
inject,1.3320578382676636
spectat,-1.4554434171428452
orphan,-0.46596410459656407
pregnant,-2.8205331369656803
cradl,0.7532781746262414
nickleby',1.3296607863099315
childhood,-2.366977938688522
vie,-1.8703672396630744
prison,-4.493978981983197
refus,4.469707254085864
contempl,-0.8110970322776235
tongu,0.0341447284725108
valedictori,0.803969585633855
simpl,-4.5491178440108015
meekli,-0.072652749938158
vece,0.4329013040324536
offhand,-1.0500640549033804
hoffman',-7.555582342487575
alarmingli,1.1998584042301728
whodunit,-5.951354671295653
martha,8.765616603536877
nonexploit,0.10911057912947529
control,3.7238045244985516
sprecher,4.749282362433955
merg,3.1579519097888915
forewarn,-0.5117492595129655
reilli,3.212127046823698
astronaut,3.646583936938118
grandfath,-3.6929067555881345
veil,-0.623241980941903
bangthedrum,-0.2550932706549634
doug,2.9864847324210113
embrac,5.841376433611484
inevit,8.935342862525733
it',1.4335763113172706
beverag,-2.8924761979251685
sexo,1.1251789173902913
germani,-1.367220607001015
treacheri,0.36440145061583645
weakli,-0.4930678239765951
fire',-1.4932468771111995
step,0.16888329411008723
wave',2.0344510578842465
puccini,-0.609687408500308
renegadecop,2.3148490826654364
nachtwey,1.1658018190355819
qual,0.2792119026098589
pill,-1.5109585174841131
glanc,2.2367466229767627
aknock,-0.5163343722261892
ookyspooki,-2.228176026589886
ótimo,-1.1965087433224315
unentertain,-0.2178201567114127
body',-2.2001785054062446
instruct,3.0241038924944954
driver',-2.4634609837028796
commentari,0.5290343067175287
writer/,0.43606313741761377
connoisseur,4.664708676140337
fabuleux,-1.318277670493592
goodi,1.4728053769933396
allus,-2.2511137132970935
yet,3.000658491554481
safe,6.477970374187258
guest,-5.019893206970244
[e]ventu,-1.6266984600719492
caffein,4.339000678054529
show,0.17297969952597142
smash,-6.012871189452654
igloo,-0.40729097952586346
difficulttoswallow,-2.7032844430895016
inclus,-1.1927208130511517
navig,1.1284380028677616
lifeaffirm,8.142290645492896
usher,-2.688713685023854
massmarket,2.866983168119286
alcohol,-2.8924761979251685
piscopo,0.7210644890289841
stoical,0.2420528020168332
mandi,2.3296813015032107
chainsaw,-6.135107890287444
quadrangl,-1.5384194563989915
idioma,0.7459927719481704
respect,5.0454806900800975
specul,4.582510308499555
mend,3.0978440856279024
overplay,-2.9307993357765025
zap,-2.116529030049068
thanksgiv,-2.43870734642219
oblig,-5.121421778810282
steer,6.677534967454205
pungent,4.230085872636058
wideey,1.7976612787890842
sisterli,0.2971675950724981
someday,1.0092584463890386
beersoak,-1.6058883908193131
freundlich',1.043440708671535
intacto',3.100860836037254
clair,5.986033652011852
facil,1.756758841762614
ageinspir,-5.2031496860253394
needlessli,-3.538349446585932
genocid,-5.187350574577623
microscop,-1.8868265968742939
shallow,-11.934607207807293
dishonesti,1.3534490894158198
mont,2.4687017360344927
skill,7.997953334574341
razor,0.9457119961924878
falter,-5.108104785675914
overproduc,-2.9913023620863077
supersimpl,1.8294147072966183
drama/charact,1.7702936503981503
motherdaught,3.0845933485591117
bullsey,0.9404068944181476
lie,2.503603846957414
lowcut,-0.9212279001597273
han,-0.501180694533882
[director,2.192164772893809
frequent,3.692671255693331
incur,0.8997303358667019
turntabl,4.450234811930721
gullet,-0.4004621555405795
placid,-0.8258692750929115
everwatch,0.3246168553214412
selfpromot,4.193476594507329
woundlick,0.4867202457307432
gil,1.6773080958497777
stepprint,-1.7137857870409656
lynch',1.402341582148116
downtown,3.585113908195171
oliviera,0.3695083245811163
adject,-0.45105846243079567
bowser,-0.9222583441955067
characterist,-2.8344363180524628
troubl,-3.5830733280492226
archiv,-1.9178100161300076
floor,-0.4602206256542566
vigor,1.9229423582794454
grouchi,-2.066697299132891
baffl,-6.105668903427707
labute',10.655133987503348
trabajo,1.5228556482570832
can't,-0.6147754487742784
reminisc,5.579904277960651
bravado,-3.9151728541559208
postful,-4.319024759357835
smugli,-5.170988859321475
vivaci,-0.9682821090946896
regan,-0.8043975441930058
kurdish,1.0696806587676955
petersburg',0.08962606077579809
heel,-1.9723534277531423
confin,1.9853639790953497
repuls,-7.957746967043768
vivi,-1.4413169447614071
specialti,3.406029936744363
ear,-0.9455733791495138
comatos,0.7356541607633346
duel,1.2364149325181106
wiseacr,-2.026829336783556
person,-6.048542087952365
unknown,3.7820710546170195
prod,1.972095293282429
porky',-5.4967213408943225
clock,-2.3646564658654663
litmu,-3.551265358327225
loyal,2.2321242706558557
snail',-4.28623709408875
schmidt,7.742402486386473
monsterinth,-1.0278315676847591
sept,-3.1258816072900166
lecher,0.29905056677864633
let',-7.780914989669106
headbang,-1.7825969165716762
sair,-1.1013599030514156
macdowel,0.9000500459809637
alic,3.6311816964438726
directress,3.8352421135953008
amus,-0.05212917693408218
chiller,-4.8894505493033655
migraineinduc,-0.9928576860773964
ballisticpyrotechn,-0.42685409368474714
board,0.012524556636977734
slender,-0.5039127408856978
juiceless,-1.8556354584459396
entic,3.208552185364893
subject',1.1747144052888874
tnt,-2.5276854472182526
baadermeinhof,1.741604381500399
huston,4.554117302797277
embroil,-3.2964046675274146
[headbanger],0.6834205204152394
flatli,-0.8190048741342603
righteous,0.36304204684974184
soul'sey,1.1817514787219268
slipshod,-1.5386577768195633
picture',-5.527861151927792
scenechew,-1.3652728908603413
provok,-2.8360421451949698
grandiloqu,1.4252792159801977
earnestli,-0.7192900715495606
'top,-0.4018090390573334
indefinit,-2.390208725306801
post/,-0.8384326530394528
'carent,-1.963531042213451
cheaper,2.889111841493097
forebod,0.13195745963305955
alain,0.90505723283162
bluechip,-0.6281787508955637
troup,-9.811087576831106
nervewrack,0.1503283869536135
caddyshack,-4.883171955342403
naipaul',7.239576361423027
flynn,1.9323664536458818
longliv,3.670159037411822
blue,-2.799321394063546
breathtak,12.092005576897193
craig,-0.06659605835625934
slashermovi,-2.6100619741807987
futureworld,2.419555326550986
glimmer,-3.3031303979556506
pizazz,-4.422241790542301
quick,-4.480559925828537
cinema,11.211684803818793
boilerpl,-4.284679443438485
'swimfan',-0.09993948513269436
lent,-2.2421948530853184
kjell,-1.9212768958325195
musicai,1.4497831480893517
pictur,-4.734774639037558
aptitud,-1.0055560457448618
life,3.788883132105284
flashback,-3.6778738786224854
ya,2.8528113438150076
videoview,-0.39620337152624013
shiner,6.507515993264764
cult,-1.526192781161857
hate,-1.1561973113522475
borscht,-1.977829344125504
greenlight,-0.9075922339833928
liar,-6.978159411188074
runofthemil,-4.869881310412443
shore,-2.936027523215639
cheeselac,1.3237458696599904
inflect,-1.1080214681621485
boardwalk,-0.12253443435198502
uneven,-3.3942557141335383
ador,4.206993310534886
openli,2.138591282619322
dosha,0.6008396115231532
selfcrit,0.2453343062009238
welldevelop,0.5813339073553363
wells',-3.9207269153880766
lolita,2.234264090943393
surfac,-0.656330243210856
dogpaddl,-0.24911478029495016
…a,-1.2069687837166856
[newton]wand,-1.076314181447421
dan,-1.7428372332955917
realiti,-2.900687931162191
floweri,-2.3333207044123765
deeper,2.7432121863594108
rancid,-2.9483226829275453
champagn,-0.39590959425289357
potemkin,0.8743909784564604
perfect,4.817543119159954
mildmann,-3.9048310610216133
squirm,2.5506289260148667
longtim,-1.825645047658867
bowelcurdl,2.1117904200442688
numer,3.9221238303350274
banterfil,0.7753747528303726
eric,2.0561060164677003
[on,-1.5928454094084235
panther,-2.119547407269205
romero,-0.44535103214261845
compos,-3.6956338666890836
variou,-3.055588011306048
path,2.9540684277411255
dilemma,0.2970526460573883
deepest,-0.9244019470429682
starsplash,-6.246798871545703
annoyingli,-0.6162894916597433
drenchedinth,-1.1441406827401617
black,-3.7202051426591627
spotlight,5.323765564606339
lopez',3.4239397010174923
engaña,1.1251789173902913
wellcharacter,0.8283639905564745
midlif,4.805521369640446
phrase,-0.18449226914286532
mesh,2.3723911180288493
indec,1.1146488168189135
fluke,-2.781807959294185
divertida,3.540889118201904
heartraterais,1.8355413502119926
selfdramat,2.0218050560060252
selfdefeatingli,-1.4243898089138574
loos,0.12172468888898841
wherea,-4.677723003303101
elli,0.6439441088716171
holland,-1.012027711353766
anthropomorph,-2.305711349028647
costner,-3.3862493015825272
anxieti,0.2544190610733334
enthral,6.336194972060514
instabl,1.7198662776486868
unexpectedli,6.121107809958012
mill,1.221454234598713
nod,-4.174689602086753
forgotten,-2.5482878846857107
ahead,0.9048956135438835
backwat,-0.1870680806119465
wim,-1.6109740449282406
convinc,-3.863028323852661
imax,2.6841150654339496
interestingli,0.7254193906972201
disloy,-1.7333599621017888
outlet,1.3826117548225858
pacino,10.401624513956811
itch,2.204929278767009
throughout,5.07469188419449
pauciti,-1.1948620542993347
familyfriendli,-1.9101472641789585
mtv,-1.1738795312017767
formuliac,2.431482496946229
licens,-7.8396905715618
assayas',1.3175753287031629
waterbound,-1.3456781512781975
submerg,-5.181820291496067
brent,1.0293691860661474
grave,-6.879119565360586
fi,3.562911101904829
alway,8.33324891133183
sun,-0.6052325645597392
plot',4.355192352174877
screenplay,-0.45878907543913316
lake,1.3082088421041984
sumptuou,3.101270744811139
stomachturn,2.6415060352397215
gulp,-0.3278467573358827
communion,7.439700257402269
scrutini,-7.508880191779002
upon,4.8428892416856115
stray,3.5667843246694124
end,-1.1681585264768588
thurman,1.4547134949597929
lure,-1.8571016881030102
evad,-1.3575849917059868
tardier,-1.6625309773604684
selfimport,-4.973053009596663
devilishli,2.2079613135734184
barbara,0.3840429090975304
premièr,-2.7937214521680573
underwear,0.7663404981565817
wednesday,1.6163174672595346
lauren,0.15751724995486993
hour,-2.3125017495897247
vein,6.570366813158132
diction,1.3826117548225858
sip,2.470610815314635
sexinthec,0.9870043538660556
ponytail,-0.12915852954386545
somnol,-3.2274524041076345
trifecta,-2.7852907638459703
gilligan',-0.4214741332915502
meow,1.6661480332727898
catharsi,-4.925810448729805
lawyer,-0.08360098121676472
humana,1.3174744219078875
series',-0.5900723949714552
satirizado,1.264639955173003
cafe,0.4899905063114243
tutori,-2.0372353568684844
emperor',2.889667217553848
improperli,-1.371505994020339
depict,1.3655291430555172
bend,1.9672286249799642
weaponri,0.6507669642112104
join,-1.0511854796749749
'it',3.1061926795378834
scherfig,-0.9746127309912642
aton,-3.3258546752260947
dreami,-6.755879094441687
slashdash,0.4822886452080078
slough,-1.5055019962108278
freakshow,-2.4068920059221695
mean,-2.5362663716360005
gut,5.293333488531543
effort,-2.8980882425511654
undevelop,-0.8778449586658841
spent,-0.7040467880871625
complain,-0.8491448783302383
welllens,1.5778524985451505
borderland,1.0696806587676955
nohe,-2.160178130036943
zelda',2.094993632687204
probe,4.534922101982528
hardparti,-1.358213214646289
bent,1.0535316373090522
diner,0.941791183312203
subject,0.35462448176464845
breathtakingli,5.194505431746757
elderli,-0.25656622713468336
blethyn,-0.6204644374658549
chabrol,3.5452827962395146
nuke,-1.3883781400583155
rudimentari,2.423278490225705
sunk,-7.02262667663282
construct,7.3033090978101605
cynic,-4.698765833433837
ryoko,-3.0639453139432207
amiss,1.5852822257196655
pelo,-2.3534069673123494
constraint,3.3633384603043304
sexual,9.971969240894202
settl,-10.3102438938002
hanks',0.5336259771031038
lasciviousmind,-2.519524002076511
beseechingli,0.7646348293223639
sensespin,-2.0635479393149025
salli,1.6339129772343541
rework,-5.321479374056851
antithesi,1.541168356151078
volcano,-1.5030283572767165
loaf,-0.7994819825091595
pixar',0.17843401488167857
spell,-4.19137517795302
knockabout,-2.0398878332939856
momentum,4.456348187138361
savvier,0.09119665881487089
persona,-0.756205711698064
genderwar,-2.4686743797118402
[westbrook],1.2225971765738624
nearmiss,-6.533690286237665
herzog',0.07490500641907588
actual,2.0001964955799765
bang,-1.6377346898421616
jazzplay,1.1265359127763337
despond,-2.0067457229175947
fizzl,4.41087031628179
limpli,-1.8367167695840176
belittl,2.2736113249448047
liner,-1.771425223073799
misstep,1.9679778223222453
grittiest,-0.09566378985159378
fruit,2.672681051827806
buff,7.1837755295262635
sidesplit,0.09105212809848477
croak,2.8099804516197664
'frankli,-5.034791682317719
outrag,-0.7785418858447183
perabo,1.0332501173756659
determin,1.6600191450077735
maledict,-1.4041279227035124
react,0.05271335545278681
[toback's],-0.7164473626407873
ong,-2.649986566641873
clip,-7.823581425075932
interperson,2.361053399706755
unexplain,1.426894940401048
tvmovi,-3.320851579997535
wrong,-6.817355571678933
tolstoy,-3.5017237520625466
sidestep,0.2544190610733334
wellmeant,-2.3044322938893558
goodheart,-0.3084248193749521
playwright,-7.343563031017949
mayb,7.407906072539471
appleg,-3.0120851804906206
rae,-0.6187827548909864
spot,2.1873283110332653
matchup,-7.2740478948055545
microwav,-0.6281787508955637
convent,-6.553905247930615
olympia,3.5022743217393764
hopkins',-2.772959669944455
ultim,-0.6417198462232575
pitfal,1.7627162690557685
epitaph,3.1545473857977178
goldman,-0.618141357467085
filipinoamerican,2.235008533685138
meltdown,-0.34962986763611387
bowl,7.861184694333128
sexploit,-0.9425065024462016
bedtim,0.8586392701334361
buzz,2.680024023825394
'scooby',-1.8455220804669088
histrion,-2.911248718514559
hardship,0.25228653193836775
japanim,1.282606910536109
journey,10.538258163821874
hitlerstudi,0.5685676837445348
regist,-3.588409101452199
scare,-4.20016418286016
undeserv,0.7175265337907786
river,2.041914973019608
quak,-2.3320501439990746
endgam,0.7257730838680412
chopsocki,-0.2214608885751763
lone,4.5328044142738255
simplic,7.820901545667967
avary',-6.521539141607127
rediscov,-1.9208628819129132
intuit,5.058583686290083
upheav,-1.1119848774510377
ecolog,7.815700656917029
small,6.405210337381917
smallscreen,-2.717349194307068
zeitgeist,-1.0472591187132099
affront,-1.699733441453382
toofrosti,-1.353830285406159
salaci,-2.2805642397075223
grungepir,-1.656106069288442
lugubri,-1.8230509349184507
touchingli,2.7844465986485987
hossein,-1.043358133938304
cannib,-1.5268121726059314
vereté,2.8912266680040646
clungto,0.17641050974020445
hero,-1.770942020916214
[creates],-0.290104583862764
leanest,2.459283117149752
speak,-0.4652917978624841
ballpoint,-0.47769838772972956
flatbush,-0.4130148171794798
comprehend,-4.134860051831821
nickelodeon,9.252494832884667
feat,1.279115432395925
outoutrag,2.376402031815381
indepth,2.0851572250613835
goya,2.136927544578138
economi,0.14128490391582887
[meditation],1.6497948729124392
barf,3.7634489291546576
fulfordwierzbicki,4.496455619139186
arena,0.69161875406796
profat,1.6204666454786902
mccrudden,-3.676940989512814
taught,0.8680789093305629
upload,-0.5767768357862726
tumult,-6.349710703158109
sake,-4.774686433229483
yawp,-7.941724856045011
abbass',4.27348125609704
formal,2.3729684891397973
[crystal,-5.481458731953546
latesumm,5.819722963688862
asid,3.5927333159934043
sweetest,1.6632803665994274
bong,-2.8924761979251685
taxicab,-1.882476297375363
clerick,-0.06806354035649982
maniac,1.2421661362684433
danc,2.755142215297054
mush,-6.152919927095134
lau,-2.823032475700944
permit,3.282347444689019
manifest,-2.5107813889043125
partner,0.4403797030823155
rees,-1.6681388925591547
